income_bin,Ethnic,rural,distance,FIND_DIV_1000,dp
"(195.1,196.1]",Black or African American,Urban,3.571854679,196,dp1
"(195.1,196.1]",Hispanic,Rural,12.05434941,196,dp1
"(195.1,196.1]",Hispanic,Urban,3.584146254,196,dp1
"(195.1,196.1]",White,Rural,16.7768351,196,dp1
"(195.1,196.1]",White,Urban,4.425393971,196,dp1
"(196.1,197.1]",Asian,Rural,15.34540891,197,dp1
"(196.1,197.1]",Asian,Urban,2.310293116,197,dp1
"(196.1,197.1]",Black or African American,Rural,33.06449639,197,dp1
"(196.1,197.1]",Black or African American,Urban,3.799326578,197,dp1
"(196.1,197.1]",Hispanic,Rural,11.25982006,197,dp1
"(196.1,197.1]",Hispanic,Urban,3.741848565,197,dp1
"(196.1,197.1]",White,Rural,16.16812123,197,dp1
"(196.1,197.1]",White,Urban,4.39268148,197,dp1
"(197.1,198.1]",Asian,Rural,7.744177866,198,dp1
"(197.1,198.1]",Asian,Urban,2.42550459,198,dp1
"(197.1,198.1]",Black or African American,Rural,24.28300148,198,dp1
"(197.1,198.1]",Black or African American,Urban,3.826294767,198,dp1
"(197.1,198.1]",Hispanic,Rural,14.72453427,198,dp1
"(197.1,198.1]",Hispanic,Urban,3.528471375,198,dp1
"(197.1,198.1]",White,Rural,15.81424456,198,dp1
"(197.1,198.1]",White,Urban,4.536398038,198,dp1
"(198.1,199]",Asian,Rural,9.128095806,199,dp1
"(198.1,199]",Asian,Urban,2.269014037,199,dp1
"(198.1,199]",Black or African American,Rural,15.29544917,199,dp1
"(198.1,199]",Black or African American,Urban,4.252402345,199,dp1
"(198.1,199]",Hispanic,Rural,11.87756381,199,dp1
"(198.1,199]",Hispanic,Urban,3.662318942,199,dp1
"(198.1,199]",White,Rural,17.00624139,199,dp1
"(198.1,199]",White,Urban,4.63938591,199,dp1
"(199,200]",Asian,Rural,14.62675541,200,dp1
"(199,200]",Asian,Urban,3.956675549,200,dp1
"(199,200]",Black or African American,Rural,21.72964403,200,dp1
"(199,200]",Black or African American,Urban,8.956106527,200,dp1
"(199,200]",Hispanic,Rural,18.43273166,200,dp1
"(199,200]",Hispanic,Urban,6.401611606,200,dp1
"(199,200]",White,Rural,18.33685032,200,dp1
"(199,200]",White,Urban,8.449907698,200,dp1
"(200,201]",Asian,Rural,7.977421402,201,dp1
"(200,201]",Asian,Urban,2.310564031,201,dp1
"(200,201]",Black or African American,Rural,17.31479697,201,dp1
"(200,201]",Black or African American,Urban,4.125196893,201,dp1
"(200,201]",Hispanic,Rural,13.41875744,201,dp1
"(200,201]",Hispanic,Urban,3.453276489,201,dp1
"(200,201]",White,Rural,17.23945105,201,dp1
"(200,201]",White,Urban,4.541886192,201,dp1
"(201,202]",Asian,Rural,9.283194575,202,dp1
"(201,202]",Asian,Urban,2.34637009,202,dp1
"(201,202]",Black or African American,Rural,12.50664752,202,dp1
"(201,202]",Black or African American,Urban,4.455137625,202,dp1
"(201,202]",Hispanic,Rural,12.81087049,202,dp1
"(201,202]",Hispanic,Urban,3.477151581,202,dp1
"(201,202]",White,Rural,16.98715922,202,dp1
"(201,202]",White,Urban,4.514148693,202,dp1
"(202,203]",Asian,Rural,9.372232871,203,dp1
"(202,203]",Asian,Urban,2.287357305,203,dp1
"(202,203]",Black or African American,Rural,17.09090171,203,dp1
"(202,203]",Black or African American,Urban,5.340117897,203,dp1
"(202,203]",Hispanic,Rural,14.29449115,203,dp1
"(202,203]",Hispanic,Urban,3.978827494,203,dp1
"(202,203]",White,Rural,16.27950048,203,dp1
"(202,203]",White,Urban,4.494747488,203,dp1
"(204,205]",Asian,Rural,10.84609573,204,dp1
"(204,205]",Asian,Urban,2.349812359,204,dp1
"(204,205]",Black or African American,Rural,16.78347174,204,dp1
"(204,205]",Black or African American,Urban,4.227113306,204,dp1
"(204,205]",Hispanic,Rural,11.4359911,204,dp1
"(204,205]",Hispanic,Urban,3.504684955,204,dp1
"(204,205]",White,Rural,17.10947577,204,dp1
"(204,205]",White,Urban,4.533581722,204,dp1
"(205,206]",Asian,Rural,10.11971752,205,dp1
"(205,206]",Asian,Urban,2.503652415,205,dp1
"(205,206]",Black or African American,Rural,15.90006624,205,dp1
"(205,206]",Black or African American,Urban,4.381217697,205,dp1
"(205,206]",Hispanic,Rural,14.23171138,205,dp1
"(205,206]",Hispanic,Urban,3.459832795,205,dp1
"(205,206]",White,Rural,18.13228092,205,dp1
"(205,206]",White,Urban,4.53207796,205,dp1
"(206,207]",Asian,Rural,9.089302982,206,dp1
"(206,207]",Asian,Urban,2.302674037,206,dp1
"(206,207]",Black or African American,Rural,18.58517585,206,dp1
"(206,207]",Black or African American,Urban,4.16960471,206,dp1
"(206,207]",Hispanic,Rural,12.05064248,206,dp1
"(206,207]",Hispanic,Urban,3.343479602,206,dp1
"(206,207]",White,Rural,17.63385221,206,dp1
"(206,207]",White,Urban,4.484594707,206,dp1
"(207,207.9]",Asian,Rural,11.0175614,207,dp1
"(207,207.9]",Asian,Urban,2.415507638,207,dp1
"(207,207.9]",Black or African American,Rural,15.35118593,207,dp1
"(207,207.9]",Black or African American,Urban,4.556919624,207,dp1
"(207,207.9]",Hispanic,Rural,12.06991854,207,dp1
"(207,207.9]",Hispanic,Urban,3.533501922,207,dp1
"(207,207.9]",White,Rural,16.19162136,207,dp1
"(207,207.9]",White,Urban,4.506021685,207,dp1
"(207.9,208.9]",Asian,Rural,7.849544732,208,dp1
"(207.9,208.9]",Asian,Urban,2.35706395,208,dp1
"(207.9,208.9]",Black or African American,Rural,17.19177158,208,dp1
"(207.9,208.9]",Black or African American,Urban,4.25179625,208,dp1
"(207.9,208.9]",Hispanic,Rural,14.18584847,208,dp1
"(207.9,208.9]",Hispanic,Urban,3.396685015,208,dp1
"(207.9,208.9]",White,Rural,16.57037611,208,dp1
"(207.9,208.9]",White,Urban,4.420564015,208,dp1
"(208.9,209.9]",Asian,Rural,7.69750649,209,dp1
"(208.9,209.9]",Asian,Urban,2.325488448,209,dp1
"(208.9,209.9]",Black or African American,Rural,17.38194605,209,dp1
"(208.9,209.9]",Black or African American,Urban,4.302295354,209,dp1
"(208.9,209.9]",Hispanic,Rural,12.04095665,209,dp1
"(208.9,209.9]",Hispanic,Urban,3.459551154,209,dp1
"(208.9,209.9]",White,Rural,16.38971781,209,dp1
"(208.9,209.9]",White,Urban,4.406976378,209,dp1
"(209.9,210.9]",Asian,Rural,11.7071267,210,dp1
"(209.9,210.9]",Asian,Urban,2.370210201,210,dp1
"(209.9,210.9]",Black or African American,Rural,18.73149498,210,dp1
"(209.9,210.9]",Black or African American,Urban,4.060950838,210,dp1
"(209.9,210.9]",Hispanic,Rural,13.95329044,210,dp1
"(209.9,210.9]",Hispanic,Urban,3.534323124,210,dp1
"(209.9,210.9]",White,Rural,15.9844776,210,dp1
"(209.9,210.9]",White,Urban,4.393924389,210,dp1
"(210.9,211.9]",Asian,Rural,8.072762279,211,dp1
"(210.9,211.9]",Asian,Urban,2.288889318,211,dp1
"(210.9,211.9]",Black or African American,Rural,15.81847184,211,dp1
"(210.9,211.9]",Black or African American,Urban,4.046595493,211,dp1
"(210.9,211.9]",Hispanic,Rural,14.89339121,211,dp1
"(210.9,211.9]",Hispanic,Urban,3.996495141,211,dp1
"(210.9,211.9]",White,Rural,17.69852663,211,dp1
"(210.9,211.9]",White,Urban,4.472837209,211,dp1
"(211.9,212.9]",Asian,Rural,9.527116505,212,dp1
"(211.9,212.9]",Asian,Urban,2.255034763,212,dp1
"(211.9,212.9]",Black or African American,Rural,13.98867105,212,dp1
"(211.9,212.9]",Black or African American,Urban,4.10636738,212,dp1
"(211.9,212.9]",Hispanic,Rural,12.04725476,212,dp1
"(211.9,212.9]",Hispanic,Urban,3.510684366,212,dp1
"(211.9,212.9]",White,Rural,16.54630113,212,dp1
"(211.9,212.9]",White,Urban,4.443731321,212,dp1
"(212.9,213.9]",Asian,Rural,10.2058287,213,dp1
"(212.9,213.9]",Asian,Urban,2.646256781,213,dp1
"(212.9,213.9]",Black or African American,Rural,22.40636958,213,dp1
"(212.9,213.9]",Black or African American,Urban,5.557647379,213,dp1
"(212.9,213.9]",Hispanic,Rural,25.55034773,213,dp1
"(212.9,213.9]",Hispanic,Urban,4.462829215,213,dp1
"(212.9,213.9]",White,Rural,16.52684565,213,dp1
"(212.9,213.9]",White,Urban,4.695257926,213,dp1
"(213.9,214.9]",Asian,Rural,11.50145608,214,dp1
"(213.9,214.9]",Asian,Urban,2.263533673,214,dp1
"(213.9,214.9]",Black or African American,Rural,20.40698261,214,dp1
"(213.9,214.9]",Black or African American,Urban,4.005057659,214,dp1
"(213.9,214.9]",Hispanic,Rural,14.88864179,214,dp1
"(213.9,214.9]",Hispanic,Urban,3.459207409,214,dp1
"(213.9,214.9]",White,Rural,16.25319448,214,dp1
"(213.9,214.9]",White,Urban,4.399146852,214,dp1
"(214.9,215.9]",Asian,Rural,5.832165059,215,dp1
"(214.9,215.9]",Asian,Urban,2.342649999,215,dp1
"(214.9,215.9]",Black or African American,Rural,13.43676909,215,dp1
"(214.9,215.9]",Black or African American,Urban,3.94309102,215,dp1
"(214.9,215.9]",Hispanic,Rural,11.75925312,215,dp1
"(214.9,215.9]",Hispanic,Urban,3.606437901,215,dp1
"(214.9,215.9]",White,Rural,17.1784215,215,dp1
"(214.9,215.9]",White,Urban,4.343823237,215,dp1
"(215.9,216.9]",Asian,Rural,9.725007247,216,dp1
"(215.9,216.9]",Asian,Urban,2.287243872,216,dp1
"(215.9,216.9]",Black or African American,Rural,19.35608025,216,dp1
"(215.9,216.9]",Black or African American,Urban,3.88596118,216,dp1
"(215.9,216.9]",Hispanic,Rural,11.64752038,216,dp1
"(215.9,216.9]",Hispanic,Urban,3.550039551,216,dp1
"(215.9,216.9]",White,Rural,16.68648981,216,dp1
"(215.9,216.9]",White,Urban,4.443675475,216,dp1
"(216.9,217.8]",Asian,Rural,10.98391207,217,dp1
"(216.9,217.8]",Asian,Urban,2.557909537,217,dp1
"(216.9,217.8]",Black or African American,Rural,34.78464049,217,dp1
"(216.9,217.8]",Black or African American,Urban,4.196401378,217,dp1
"(216.9,217.8]",Hispanic,Rural,13.47516173,217,dp1
"(216.9,217.8]",Hispanic,Urban,3.513646377,217,dp1
"(216.9,217.8]",White,Rural,16.14187773,217,dp1
"(216.9,217.8]",White,Urban,4.691594751,217,dp1
"(217.8,218.8]",Asian,Rural,10.82791206,218,dp1
"(217.8,218.8]",Asian,Urban,2.466558095,218,dp1
"(217.8,218.8]",Black or African American,Rural,19.1854053,218,dp1
"(217.8,218.8]",Black or African American,Urban,4.912177603,218,dp1
"(217.8,218.8]",Hispanic,Rural,12.97746559,218,dp1
"(217.8,218.8]",Hispanic,Urban,3.660795355,218,dp1
"(217.8,218.8]",White,Rural,16.24491197,218,dp1
"(217.8,218.8]",White,Urban,4.46565855,218,dp1
"(218.8,219.8]",Asian,Rural,10.39606966,219,dp1
"(218.8,219.8]",Asian,Urban,2.21921837,219,dp1
"(218.8,219.8]",Black or African American,Rural,15.09212106,219,dp1
"(218.8,219.8]",Black or African American,Urban,5.121319343,219,dp1
"(218.8,219.8]",Hispanic,Rural,12.39837157,219,dp1
"(218.8,219.8]",Hispanic,Urban,3.606451885,219,dp1
"(218.8,219.8]",White,Rural,17.42054318,219,dp1
"(218.8,219.8]",White,Urban,4.67905847,219,dp1
"(219.8,220.8]",Asian,Rural,5.069988097,220,dp1
"(219.8,220.8]",Asian,Urban,2.280876748,220,dp1
"(219.8,220.8]",Black or African American,Rural,16.43986516,220,dp1
"(219.8,220.8]",Black or African American,Urban,4.507785086,220,dp1
"(219.8,220.8]",Hispanic,Rural,11.86070984,220,dp1
"(219.8,220.8]",Hispanic,Urban,3.693564012,220,dp1
"(219.8,220.8]",White,Rural,16.41560145,220,dp1
"(219.8,220.8]",White,Urban,4.34951723,220,dp1
"(220.8,221.8]",Asian,Rural,8.282021413,221,dp1
"(220.8,221.8]",Asian,Urban,2.197455306,221,dp1
"(220.8,221.8]",Black or African American,Rural,18.54795891,221,dp1
"(220.8,221.8]",Black or African American,Urban,4.029535074,221,dp1
"(220.8,221.8]",Hispanic,Rural,14.73034155,221,dp1
"(220.8,221.8]",Hispanic,Urban,3.198272669,221,dp1
"(220.8,221.8]",White,Rural,15.84700471,221,dp1
"(220.8,221.8]",White,Urban,4.457688862,221,dp1
"(221.8,222.8]",Asian,Rural,9.185666241,222,dp1
"(221.8,222.8]",Asian,Urban,2.345360364,222,dp1
"(221.8,222.8]",Black or African American,Rural,22.95317446,222,dp1
"(221.8,222.8]",Black or African American,Urban,4.28766392,222,dp1
"(221.8,222.8]",Hispanic,Rural,12.24130149,222,dp1
"(221.8,222.8]",Hispanic,Urban,3.577815635,222,dp1
"(221.8,222.8]",White,Rural,15.75789991,222,dp1
"(221.8,222.8]",White,Urban,4.340569719,222,dp1
"(222.8,223.8]",Asian,Rural,5.758892834,223,dp1
"(222.8,223.8]",Asian,Urban,2.279737911,223,dp1
"(222.8,223.8]",Black or African American,Rural,19.67548075,223,dp1
"(222.8,223.8]",Black or African American,Urban,3.624950706,223,dp1
"(222.8,223.8]",Hispanic,Rural,11.54439723,223,dp1
"(222.8,223.8]",Hispanic,Urban,3.474984402,223,dp1
"(222.8,223.8]",White,Rural,16.51820763,223,dp1
"(222.8,223.8]",White,Urban,4.493036502,223,dp1
"(223.8,224.8]",Asian,Rural,6.903958166,224,dp1
"(223.8,224.8]",Asian,Urban,2.167899316,224,dp1
"(223.8,224.8]",Black or African American,Rural,19.57033181,224,dp1
"(223.8,224.8]",Black or African American,Urban,3.973496716,224,dp1
"(223.8,224.8]",Hispanic,Rural,14.17824303,224,dp1
"(223.8,224.8]",Hispanic,Urban,3.524088071,224,dp1
"(223.8,224.8]",White,Rural,16.52800764,224,dp1
"(223.8,224.8]",White,Urban,4.319730488,224,dp1
"(224.8,225.8]",Asian,Rural,5.945067396,225,dp1
"(224.8,225.8]",Asian,Urban,2.296803514,225,dp1
"(224.8,225.8]",Black or African American,Rural,17.48777068,225,dp1
"(224.8,225.8]",Black or African American,Urban,3.657016475,225,dp1
"(224.8,225.8]",Hispanic,Rural,11.56723801,225,dp1
"(224.8,225.8]",Hispanic,Urban,3.181655829,225,dp1
"(224.8,225.8]",White,Rural,15.8353566,225,dp1
"(224.8,225.8]",White,Urban,4.340273172,225,dp1
"(225.8,226.8]",Asian,Rural,13.59776715,226,dp1
"(225.8,226.8]",Asian,Urban,2.294350175,226,dp1
"(225.8,226.8]",Black or African American,Rural,21.11313635,226,dp1
"(225.8,226.8]",Black or African American,Urban,3.814696609,226,dp1
"(225.8,226.8]",Hispanic,Rural,24.97907117,226,dp1
"(225.8,226.8]",Hispanic,Urban,3.557980533,226,dp1
"(225.8,226.8]",White,Rural,16.04429091,226,dp1
"(225.8,226.8]",White,Urban,4.376814125,226,dp1
"(226.8,227.8]",Asian,Rural,5.777327887,227,dp1
"(226.8,227.8]",Asian,Urban,2.218653706,227,dp1
"(226.8,227.8]",Black or African American,Rural,12.48285868,227,dp1
"(226.8,227.8]",Black or African American,Urban,3.915323935,227,dp1
"(226.8,227.8]",Hispanic,Rural,10.85828998,227,dp1
"(226.8,227.8]",Hispanic,Urban,4.162370069,227,dp1
"(226.8,227.8]",White,Rural,16.12174266,227,dp1
"(226.8,227.8]",White,Urban,4.36863724,227,dp1
"(227.8,228.7]",Asian,Rural,48.27960555,228,dp1
"(227.8,228.7]",Asian,Urban,2.324688485,228,dp1
"(227.8,228.7]",Black or African American,Rural,18.07727508,228,dp1
"(227.8,228.7]",Black or African American,Urban,4.162310613,228,dp1
"(227.8,228.7]",Hispanic,Rural,11.29481301,228,dp1
"(227.8,228.7]",Hispanic,Urban,3.526082063,228,dp1
"(227.8,228.7]",White,Rural,16.56302109,228,dp1
"(227.8,228.7]",White,Urban,4.316705114,228,dp1
"(228.7,229.7]",Asian,Rural,8.859572713,229,dp1
"(228.7,229.7]",Asian,Urban,2.333519402,229,dp1
"(228.7,229.7]",Black or African American,Rural,19.523423,229,dp1
"(228.7,229.7]",Black or African American,Urban,3.707164552,229,dp1
"(228.7,229.7]",Hispanic,Rural,12.5540835,229,dp1
"(228.7,229.7]",Hispanic,Urban,3.611304295,229,dp1
"(228.7,229.7]",White,Rural,15.93694033,229,dp1
"(228.7,229.7]",White,Urban,4.477568986,229,dp1
"(229.7,230.7]",Asian,Rural,12.85786815,230,dp1
"(229.7,230.7]",Asian,Urban,2.231462646,230,dp1
"(229.7,230.7]",Black or African American,Rural,13.49909114,230,dp1
"(229.7,230.7]",Black or African American,Urban,4.813861663,230,dp1
"(229.7,230.7]",Hispanic,Rural,12.70915989,230,dp1
"(229.7,230.7]",Hispanic,Urban,3.655572024,230,dp1
"(229.7,230.7]",White,Rural,16.11813714,230,dp1
"(229.7,230.7]",White,Urban,4.322387939,230,dp1
"(230.7,231.7]",Asian,Rural,8.976252711,231,dp1
"(230.7,231.7]",Asian,Urban,2.275798146,231,dp1
"(230.7,231.7]",Black or African American,Rural,15.8831427,231,dp1
"(230.7,231.7]",Black or African American,Urban,3.570766671,231,dp1
"(230.7,231.7]",Hispanic,Rural,13.21420563,231,dp1
"(230.7,231.7]",Hispanic,Urban,3.339236648,231,dp1
"(230.7,231.7]",White,Rural,15.71691843,231,dp1
"(230.7,231.7]",White,Urban,4.459757248,231,dp1
"(231.7,232.7]",Asian,Rural,6.227533416,232,dp1
"(231.7,232.7]",Asian,Urban,2.263818294,232,dp1
"(231.7,232.7]",Black or African American,Rural,12.70311277,232,dp1
"(231.7,232.7]",Black or African American,Urban,4.053415219,232,dp1
"(231.7,232.7]",Hispanic,Rural,13.23351273,232,dp1
"(231.7,232.7]",Hispanic,Urban,3.27694459,232,dp1
"(231.7,232.7]",White,Rural,15.43843376,232,dp1
"(231.7,232.7]",White,Urban,4.336269688,232,dp1
"(232.7,233.7]",Asian,Rural,6.456100821,233,dp1
"(232.7,233.7]",Asian,Urban,2.283878723,233,dp1
"(232.7,233.7]",Black or African American,Rural,16.53852779,233,dp1
"(232.7,233.7]",Black or African American,Urban,3.816340366,233,dp1
"(232.7,233.7]",Hispanic,Rural,12.41647042,233,dp1
"(232.7,233.7]",Hispanic,Urban,3.490113361,233,dp1
"(232.7,233.7]",White,Rural,16.11489323,233,dp1
"(232.7,233.7]",White,Urban,4.3731468,233,dp1
"(233.7,234.7]",Asian,Rural,14.33463614,234,dp1
"(233.7,234.7]",Asian,Urban,2.505655303,234,dp1
"(233.7,234.7]",Black or African American,Rural,15.2861839,234,dp1
"(233.7,234.7]",Black or African American,Urban,3.867249539,234,dp1
"(233.7,234.7]",Hispanic,Rural,16.15462009,234,dp1
"(233.7,234.7]",Hispanic,Urban,3.555483714,234,dp1
"(233.7,234.7]",White,Rural,16.11574756,234,dp1
"(233.7,234.7]",White,Urban,4.459540115,234,dp1
"(234.7,235.7]",Asian,Rural,5.984674387,235,dp1
"(234.7,235.7]",Asian,Urban,2.466827708,235,dp1
"(234.7,235.7]",Black or African American,Rural,20.74848655,235,dp1
"(234.7,235.7]",Black or African American,Urban,4.154781907,235,dp1
"(234.7,235.7]",Hispanic,Rural,17.03838032,235,dp1
"(234.7,235.7]",Hispanic,Urban,3.961283882,235,dp1
"(234.7,235.7]",White,Rural,16.94169158,235,dp1
"(234.7,235.7]",White,Urban,4.46219913,235,dp1
"(235.7,236.7]",Asian,Rural,12.90131531,236,dp1
"(235.7,236.7]",Asian,Urban,2.330014968,236,dp1
"(235.7,236.7]",Black or African American,Rural,16.79515072,236,dp1
"(235.7,236.7]",Black or African American,Urban,6.364722401,236,dp1
"(235.7,236.7]",Hispanic,Rural,12.960479,236,dp1
"(235.7,236.7]",Hispanic,Urban,3.247339085,236,dp1
"(235.7,236.7]",White,Rural,16.46213755,236,dp1
"(235.7,236.7]",White,Urban,4.660763693,236,dp1
"(236.7,237.7]",Asian,Rural,6.191820882,237,dp1
"(236.7,237.7]",Asian,Urban,2.415445278,237,dp1
"(236.7,237.7]",Black or African American,Rural,16.6597379,237,dp1
"(236.7,237.7]",Black or African American,Urban,3.965998312,237,dp1
"(236.7,237.7]",Hispanic,Rural,9.944181115,237,dp1
"(236.7,237.7]",Hispanic,Urban,3.628382176,237,dp1
"(236.7,237.7]",White,Rural,15.43637413,237,dp1
"(236.7,237.7]",White,Urban,4.593805912,237,dp1
"(237.7,238.6]",Asian,Rural,5.498695679,238,dp1
"(237.7,238.6]",Asian,Urban,2.491829046,238,dp1
"(237.7,238.6]",Black or African American,Rural,14.15383381,238,dp1
"(237.7,238.6]",Black or African American,Urban,3.823409143,238,dp1
"(237.7,238.6]",Hispanic,Rural,19.82968318,238,dp1
"(237.7,238.6]",Hispanic,Urban,4.064288837,238,dp1
"(237.7,238.6]",White,Rural,16.88414499,238,dp1
"(237.7,238.6]",White,Urban,4.349850778,238,dp1
"(238.6,239.6]",Asian,Rural,7.472594522,239,dp1
"(238.6,239.6]",Asian,Urban,2.411774821,239,dp1
"(238.6,239.6]",Black or African American,Rural,17.55229755,239,dp1
"(238.6,239.6]",Black or African American,Urban,3.603947162,239,dp1
"(238.6,239.6]",Hispanic,Rural,14.91789103,239,dp1
"(238.6,239.6]",Hispanic,Urban,3.468757049,239,dp1
"(238.6,239.6]",White,Rural,15.72202896,239,dp1
"(238.6,239.6]",White,Urban,4.290447815,239,dp1
"(239.6,240.6]",Asian,Rural,11.78840789,240,dp1
"(239.6,240.6]",Asian,Urban,2.486401659,240,dp1
"(239.6,240.6]",Black or African American,Rural,13.85068704,240,dp1
"(239.6,240.6]",Black or African American,Urban,3.590795775,240,dp1
"(239.6,240.6]",Hispanic,Rural,15.30095946,240,dp1
"(239.6,240.6]",Hispanic,Urban,3.48976743,240,dp1
"(239.6,240.6]",White,Rural,17.9441173,240,dp1
"(239.6,240.6]",White,Urban,4.462500082,240,dp1
"(240.6,241.6]",Asian,Rural,20.55684787,241,dp1
"(240.6,241.6]",Asian,Urban,2.386983639,241,dp1
"(240.6,241.6]",Black or African American,Rural,18.85264339,241,dp1
"(240.6,241.6]",Black or African American,Urban,3.970113478,241,dp1
"(240.6,241.6]",Hispanic,Rural,14.05360673,241,dp1
"(240.6,241.6]",Hispanic,Urban,3.685227453,241,dp1
"(240.6,241.6]",White,Rural,18.30399733,241,dp1
"(240.6,241.6]",White,Urban,4.237289033,241,dp1
"(241.6,242.6]",Asian,Rural,7.689180612,242,dp1
"(241.6,242.6]",Asian,Urban,2.554412835,242,dp1
"(241.6,242.6]",Black or African American,Rural,16.97661823,242,dp1
"(241.6,242.6]",Black or African American,Urban,3.782948006,242,dp1
"(241.6,242.6]",Hispanic,Rural,12.80482513,242,dp1
"(241.6,242.6]",Hispanic,Urban,3.365012389,242,dp1
"(241.6,242.6]",White,Rural,16.46631161,242,dp1
"(241.6,242.6]",White,Urban,4.387573731,242,dp1
"(242.6,243.6]",Asian,Rural,13.33714509,243,dp1
"(242.6,243.6]",Asian,Urban,2.562411117,243,dp1
"(242.6,243.6]",Black or African American,Rural,13.3918712,243,dp1
"(242.6,243.6]",Black or African American,Urban,3.66781809,243,dp1
"(242.6,243.6]",Hispanic,Rural,13.67471301,243,dp1
"(242.6,243.6]",Hispanic,Urban,4.263194705,243,dp1
"(242.6,243.6]",White,Rural,21.73283577,243,dp1
"(242.6,243.6]",White,Urban,4.252635881,243,dp1
"(243.6,244.6]",Asian,Rural,8.848888848,244,dp1
"(243.6,244.6]",Asian,Urban,2.453817412,244,dp1
"(243.6,244.6]",Black or African American,Rural,11.81742974,244,dp1
"(243.6,244.6]",Black or African American,Urban,3.979781586,244,dp1
